year,program_id,category,title,session,authors_affiliations,doi,doi_url,abstract_source_url,abstract_summary_ko,abstract_note
2023,S37-01,adjacent,Investigation of Cu-to-Cu and Oxide-to-Oxide Bonding,Session 37 - Interactive Presentations 1,"Sangmin Lee, Gwangsik Oh, Junyoung Choi, Yoonho Kim, Sangwoo Park, Sarah Kim - Seoul National University of Science and Technology",10.1109/ectc51909.2023.00258,https://doi.org/10.1109/ectc51909.2023.00258,https://www.semanticscholar.org/paper/40a7db6a488d37159d54ede2d6e667c8b0deadef,Cu-Cu·oxide-oxide 직접접합 계면을 현미경·재료 분석과 접합 성능으로 비교해 공정 조건의 영향을 조사했다.,
2023,S37-14,adjacent,Electrical Characterization and Modeling of 2-µm and 1.5-µm Line-and-Space High-Density Signal Wiring in Organic Interposer,Session 37 - Interactive Presentations 1,"Atom Watanabe, Hiroyuki Mori, Xiaoxiong Gu, Frank Libsch, Griselda Bonilla - IBM Corporation",10.1109/ectc51909.2023.00270,https://doi.org/10.1109/ectc51909.2023.00270,https://www.semanticscholar.org/paper/fe2783ff22d57813a1c87d308a379faeea4b7906,유기 인터포저의 2 µm·1.5 µm L/S 배선을 제작해 20 GHz까지 전송손실을 측정하고 모델과 상관시켰다.,
2023,S38-01,core,Advanced Overlay Metrology for CIS Bonding Applications,Session 38 - Interactive Presentations 2,"Florent Dettoni, Emilie Deloffre - STMicroelectronics; Yoav Grauer, Shlomo Eisenbach, Motti Penia, Arkadi Simkin, Dror Elka, Avner Safrani, Marco Polli, Francesco De Paola - KLA Corporation",10.1109/ectc51909.2023.00278,https://doi.org/10.1109/ectc51909.2023.00278,https://www.semanticscholar.org/paper/18da24458a837095aa9c101335856529d400498e,CIS 웨이퍼 본딩용 오버레이 타깃과 측정법을 평가해 생산 웨이퍼에서 1 nm 수준의 총측정불확도를 보고했다.,
2023,S38-02,core,Implementation of New Robustness Assessment Methodology for Crack Stop Constructions,Session 38 - Interactive Presentations 2,"Maria Heidenblut, Michael Goroll - Infineon Technologies AG",10.1109/ectc51909.2023.00279,https://doi.org/10.1109/ectc51909.2023.00279,https://www.semanticscholar.org/paper/afcb42aedd22efa695bf1843221ee4553ebebb93,표준 AOI에 전용 binning 판정을 추가해 crack-stop 구성요소별 칩핑·박리 억제 성능을 자동 비교하는 방법을 만들었다.,
2023,S38-06,core,50 nm Overlay Accuracy for Wafer-to-Wafer Bonding by High-Precision Alignment Technologies,Session 38 - Interactive Presentations 2,"Hajime Mitsuishi, Hiroshi Mori, Hidehiro Maeda, Mikio Ushijima, Atsushi Kamashita, Masashi Okada, Masanori Aramata, Takashi Shiomi, Shinya Sakamoto, Kishou Takahata, Tomohiro Chiba, Minoru Fukuda, Masahiro Kanbayashi, Toshimasa Shimoda, Isao Sugaya - Nikon Corporation",10.1109/ectc51909.2023.00283,https://doi.org/10.1109/ectc51909.2023.00283,https://www.semanticscholar.org/paper/fdcfc379252dfa057e735e97be647c4f79e6a8c4,다점 정렬 측정과 스테이지·본딩파 제어를 최적화해 연속 웨이퍼 본딩에서 약 50 nm 오버레이 정확도를 입증했다.,
2023,S38-09,adjacent,Effect of Chip Metallization and Process Parameters on the Die Attach Properties of Direct Bonded Power Devices,Session 38 - Interactive Presentations 2,"Michael Curkin, Marius Koehler, Nicolas Heuck - Hamm-Lippstadt University of Applied Sciences; Silke Kraft, Jens Mueller, Kurt-Georg Besendoerfer - SEMIKRON Elektronik GmbH & Co. KG",10.1109/ectc51909.2023.00286,https://doi.org/10.1109/ectc51909.2023.00286,https://www.semanticscholar.org/paper/2df547d4de6f29bc87d4a9959db7066cfcb263a7,서로 다른 칩 금속화의 직접접합부를 굽힘·SAM·SEM으로 검사하고 전력사이클 후 고장 위치를 분석했다.,
2023,S38-23,core,Robust Edge Coupling Probe Applied in Wafer-Level Optical Testing,Session 38 - Interactive Presentations 2,"Sheng-Ho Huang, Chen-Yu Lin, Yi-Keng Fu - Industrial Technology Research Institute; Sin-Yuan Mu, Mei-Ju Lu, Chia-Sheng Cheng, Jihan Chen - ASE Corporate R&D Center",10.1109/ectc51909.2023.00300,https://doi.org/10.1109/ectc51909.2023.00300,https://www.semanticscholar.org/paper/cfefedb944c40cdfae7070cb69153e36f9c9d177,좁은 트렌치에도 접근하는 돌출형 광섬유 배열 프로브를 설계해 웨이퍼 상태에서 에지 커플러의 광손실을 안정적으로 측정했다.,
2023,S38-30,core,Reliability and Failure Analysis of Chip-to-Substrate Cu-Pillar Interconnections with Nanoporous-Cu Caps,Session 38 - Interactive Presentations 2,"Ramon A. Sosa, Vanessa Smet, Antonia Antoniou - Georgia Institute of Technology",10.1109/ectc51909.2023.00060,https://doi.org/10.1109/ectc51909.2023.00060,https://www.semanticscholar.org/paper/5422fb1154d817f07bd4a3b458742c43f23c2b4e,나노다공성 구리 캡 접합을 열노화·전자이동 시험과 파손 단면 분석으로 추적해 나노 표면막에서 시작되는 새 고장 메커니즘을 찾았다.,
2023,S39-03,core,Extracting Anisotropic Permittivity of PCB Substrate from VNA Measurement on a Rectangular Stripline Resonator Loaded with a Via Array,Session 39 - Interactive Presentations 3,"Zhaoqing Chen, Hung Nguyen, Matteo Cocchini - IBM Corporation",10.1109/ectc51909.2023.00310,https://doi.org/10.1109/ectc51909.2023.00310,https://www.semanticscholar.org/paper/d1a7397c6a3a0965ec7c6b208760e31aeef5eee4,비아 배열을 넣은 직사각 스트립라인 공진기의 VNA 측정으로 PCB 기판의 이방성 유전율을 추출하는 방법을 제안했다.,
2023,S40-06,adjacent,"Simulation, Prediction, and Verification of the Corrosion Behavior of Cu-Ag Composite Sintered Paste for Power Semiconductor Die-Attach Applications",Session 40 - Interactive Presentations 4,"Xinyue Wang, Zhoudong Yang, Pan Liu - Fudan University; Guoqi Zhang - Delft University of Technology; Jing Zhang - Heraeus Materials Technology Shanghai Ltd.",10.1109/ectc51909.2023.00341,https://doi.org/10.1109/ectc51909.2023.00341,https://www.semanticscholar.org/paper/0b6ed89531927699e9508fd436456d454e268410,Cu-Ag 소결 페이스트의 갈바닉 부식 모델을 전기화학 측정으로 검증해 입자 조합·소결도별 부식 위험을 예측했다.,
2023,S40-07,adjacent,Thermal Characterization and Management of GaN-on-SiC High Power Amplifier MMIC,Session 40 - Interactive Presentations 4,"Yong Han, Gongyue Tang, Boon Long Lau - Institute of Microelectronics A*STAR",10.1109/ectc51909.2023.00342,https://doi.org/10.1109/ectc51909.2023.00342,https://www.semanticscholar.org/paper/81af68db9fb39e136126ba810992873027ccf7ff,GaN-on-SiC MMIC의 IR 열영상과 열해석을 상관해 DC·펄스 구동의 채널 온도와 열저항을 정량화했다.,
2023,S40-08,core,A Thin-Film Reconfigurable SiC Thermal Test Chip for Reliability Monitoring in Harsh Environments,Session 40 - Interactive Presentations 4,"Romina Sattari, Henk van Zeijl, GuoQi Zhang - Delft University of Technology",10.1109/ectc51909.2023.00223,https://doi.org/10.1109/ectc51909.2023.00223,https://www.semanticscholar.org/paper/52e53e6182de5f7c8a33e3ec9c70640c8db91faa,히터와 RTD를 재구성할 수 있는 SiC 열 시험칩을 제작해 고온 전력사이클 중 접합부 열저항 변화를 in-situ로 감시했다.,
2023,S40-12,core,Assessment Methods for the Characterization of Flux Material Systems Toward Water Absorption,Session 40 - Interactive Presentations 4,"Quang-Duc Pham, Norbert Holle - Robert Bosch GmbH; Juergen Wilde - University of Freiburg",10.1109/ectc51909.2023.00346,https://doi.org/10.1109/ectc51909.2023.00346,https://www.semanticscholar.org/paper/605f6c0be8627d5cebc1810f2489919d0a817f1d,기존 SIR보다 초기 수분 흡착에 민감한 AC 임피던스와 EIS를 비교해 플럭스 잔사의 흡수성·ECM 위험을 비파괴 선별했다.,
2023,S41-02,adjacent,Grain Orientation and Prediction of Thermal Shock Fatigue of Sn-3Ag-0.5Cu Solder Joints for Fan-Out Wafer Level Packaging,Session 41 - Student Interactive Presentations,"Shuye Zhang, Xinyi Jing, Peng He - Harbin Institute of Technology; Kyung-Wook Paik - Korea Advanced Institute of Science and Technology",10.1109/ectc51909.2023.00362,https://doi.org/10.1109/ectc51909.2023.00362,https://www.semanticscholar.org/paper/88226a52c740198d3b45e9f069287223bce92280,열충격 후 SAC305 솔더의 결정방향·서브그레인 진화를 EBSD로 추적하고 피로수명 모델과 연결했다.,
2023,S41-14,core,A High Precision Analysis Method Based on Thermal Test Chip for Thermal Characteristics of Thermal Interface Materials,Session 41 - Student Interactive Presentations,"Yulin Shi, Binbin Jiao, Qixing Hao, Yanmei Kong, Ruiwen Liu, Shichang Yun, Yuxin Ye, Lihang Yu, Xiangbin Du, Jie Wang, jingping Qiao, Dichen Lu - Chinese Academy of Science-Institute of Microelectronics",,,,제목 기준: 열 시험칩을 기준 열원·온도 센서로 사용해 열계면재의 열 특성을 고정밀 분석하는 방법을 다룬다.,공개 초록 미확보; 한국어 문장은 제목 기준 설명
2023,S41-17,core,FISHI: Fault Injection Detection in Secure Heterogeneous Integration via Power Noise Variation,Session 41 - Student Interactive Presentations,"Tao Zhang, Md Latifur Rahman, Hadi Mardani Kamali, Kimia Zamiri Azar, Mark Tehranipoor, Farimah Farahmandi - University of Florida",10.1109/ectc51909.2023.00377,https://doi.org/10.1109/ectc51909.2023.00377,https://www.semanticscholar.org/paper/98ade06376875614e34223ea12897c42e5ae2cb9,칩렛의 전원 잡음 변화를 근접 센싱하고 하드웨어 ML로 정상 패턴과 비교해 런타임 전력 fault-injection 공격을 탐지했다.,
2023,S41-21,core,Fingerprint Extrication with Near-Field Terahertz Time-Domain Spectroscopy (THz-TDS) for IC Hardware Assurance,Session 41 - Student Interactive Presentations,"Chengjie Xi, John True, William Henry Mitchell, Aslam Khan, Navid Asadizanjani - University of Florida",,,https://doi.org/10.1117/12.3027511,제목과 동일 연구의 공개 후속 원문 기준: 근접장 THz-TDS 스펙트럼에서 IC 고유 물리 지문을 뽑아 위변조·식별에 활용했다.,"ECTC 원고 공개 초록은 없으며, 같은 연구진의 후속 공개 논문 초록으로 내용을 보완함"
2023,S41-26,core,"Characterization of Packaging, Electronic, and Photonic Materials at Cryogenic Temperatures Using a Multi-Angle Backscattering Mueller-Matrix Ellipsometer",Session 41 - Student Interactive Presentations,"Christopher Lewis, Jacob Marchio, Drew Sellers, Michael Hamilton - Auburn University",10.1109/ectc51909.2023.00386,https://doi.org/10.1109/ectc51909.2023.00386,https://www.semanticscholar.org/paper/8678a068280573d02aba9af23241f8162ee11222,상용 반사 테이프를 이용한 다각도 return-path Mueller-matrix ellipsometer를 구성해 20 K까지 박막·패키징 재료를 측정했다.,
2024,S03-07,adjacent,Characterization of QSFP and OSFP CPO ELS Modules Employing an 8-channel CWDM TOSA in Practical Air-Cooling Conditions,Session 03 - Co-Packaged Optics,"Kohei Umeta, Taketsugu Sawamura, Kyoko Nagai, Yuki Shiroishi, Hideyuki Nasu - Furukawa Electric Co., Ltd.",10.1109/ectc51529.2024.00028,https://doi.org/10.1109/ectc51529.2024.00028,https://www.semanticscholar.org/paper/c918dbf9873cb729201b3c5b6f0da73adc5025a5,8채널 CWDM TOSA를 넣은 QSFP·OSFP 외부광원 모듈의 온도·풍량별 소비전력과 광출력을 측정했다.,
2024,S04-03,core,Effect of Lamination Process-Induced Residual Stress on the CTE of Advanced Prepregs Before and After Solder Reflow Process,Session 04 - Reliability of Advanced Substrates and Interconnects,"Byoung-Phil Kang - Chungbuk National University/SIMMTECH; Jong-Yun Lee - Chungbuk National University; Jaesung Kim, Jongwoo Park, Kyu-Jin Lee - SIMMTECH; Yongrae Jang, Bongtae Han - University of Maryland",10.1109/ectc51529.2024.00031,https://doi.org/10.1109/ectc51529.2024.00031,https://www.semanticscholar.org/paper/5e5e458c85b9604f42e6379e034e029942e38dc9,moiré-hole drilling으로 적층 프리프레그 잔류응력을 재고 DIC로 리플로 전후 치수·CTE 변화를 추적했다.,
2024,S04-05,core,Fatigue-Fracture Propensity Measurement and Competing Risk Model for FCBGA Interfaces Under Sustained Humidity and Temperature Exposure,Session 04 - Reliability of Advanced Substrates and Interconnects,"Pradeep Lall, Aathi Pandurangan, Padmanava Choudhury, Madhu Kasturi, Jeff Suhling - Auburn University",10.1109/ectc51529.2024.00033,https://doi.org/10.1109/ectc51529.2024.00033,https://www.semanticscholar.org/paper/8fdabf28891c1c896bd37e0ec1f8a50e1f08654c,장기 온습도 노출 중 여러 FCBGA 계면의 파괴인성·균열성장률을 측정해 경쟁위험 고장 모델을 구축했다.,
2024,S04-06,adjacent,Evaluation of Vapor Pressure Induced Debonding Failure in Fan-Out Package Under Reflow Condition,Session 04 - Reliability of Advanced Substrates and Interconnects,"Bo-Shuo Chen, Tz-Cheng Chiu - National Cheng Kung University; Wei-Jie Yin, Chin-Li Kao - Advanced Semiconductor Engineering, Taiwan",10.1109/ectc51529.2024.00034,https://doi.org/10.1109/ectc51529.2024.00034,https://www.semanticscholar.org/paper/245280b0491b4a062020c7556302aeae708c6010,4점 굽힘으로 Si-underfill 계면 인성을 재고 수분 증기압·팽윤·열응력별 debond 구동력을 비교했다.,
2024,S04-07,core,Characterization and Sensitivity Analysis of Piezoresistive Stress Sensor for Thermal and Mechanical Loads and Implementation for In-Situ Health Monitoring of Solder Bumps,Session 04 - Reliability of Advanced Substrates and Interconnects,"Adwait Inamdar, Willem van Driel, GuoQi Zhang - Delft University of Technology; Varun Thukral, Letian Zhang, Jeroen Zaal, Michiel van Soestbergen, Hanz Tuinhout - NXP Semiconductor, Inc.",,,,제목 기준: 열·기계 하중용 압저항 응력센서를 교정·민감도 분석한 뒤 솔더 범프의 in-situ 건전성 감시에 적용한다.,공개 초록 미확보; 한국어 문장은 제목 기준 설명
2024,S05-05,core,Silicon-Based Membrane Pressure Sensor for Inline Monitoring of Pressure and Hermeticity of Small-Volume Bonded Packages,"Session 05 - Digital Healthcare: Wearable Sensors, and Flexible Electronics","Jannik Koch, Levin Brinkmann, Alexander Kassner, Folke Dencker, Marc Wurz - Institute of Micro Production Technology",10.1109/ectc51529.2024.00040,https://doi.org/10.1109/ectc51529.2024.00040,https://www.semanticscholar.org/paper/a32750e060a56cdd2e277ed2a5dc30d571c85258,Pt strain gauge가 달린 Si 멤브레인 압력센서를 제작·교정해 소형 밀봉 패키지의 압력과 누설을 인라인 감시했다.,
2024,S06-07,adjacent,Prediction of Moisture Absorption Characteristics Under Normal/Accelerated Preconditioning Condition in Multi-Chip Packages,Session 06 - Thermal-Mechanical Reliability Simulations,"Hyunggyun Noh, Jinsoo Bae, Keunho Rhew, Soojin Yoo, Jiyoung Lim, Yuchul Hwang, Sangwoo Pae - Samsung Electronics Co., Ltd.",10.1109/ectc51529.2024.00048,https://doi.org/10.1109/ectc51529.2024.00048,https://www.semanticscholar.org/paper/5a95ea707545f9bf43feffd9add0b8fd1a33f420,4단·16단 멀티칩 패키지의 시간별 흡습량을 실험·확산 해석으로 대조해 가속 전처리 등가시간을 구했다.,
2024,S08-07,core,Development of Double Cantilever Beam Technique for Wafer-to-Wafer Bond Energy Measurement,Session 08 - Sub-Micron Scaling in Wafer-to-Wafer Hybrid Bonding,"Guohua Wei, Matthew Gerber, Derik Rudd, Robert Sibley, Pengfei Nie, Logan Battrell, Andrew Bayless, Sam Ireland, Mark Fischer, Dan Markowitz, David Palsulich - Micron Technology, Inc.",10.1109/ectc51529.2024.00062,https://doi.org/10.1109/ectc51529.2024.00062,https://www.semanticscholar.org/paper/65cea230fe67a8cc019f2775ad4293478e2fc9f5,시편 다이싱 영향과 성공률을 검토한 DCB 절차를 개발해 fusion·hybrid W2W 본딩 에너지를 정량 측정했다.,
2024,S09-07,adjacent,Process Development and Characterization of Ru-Based UBM for In Bumps Integration for Quantum Computing Applications,Session 09 - Advanced Processes for Chip Stacking,"Harold Le Tulzo, Diane Bijou, Thérèse Souza, Anthony Gallegos, Jérôme Daviot - Technic France; Candice Thomas, Edouard Deschaseaux, Céline Feautrier, Jean Charbonnier, Alain Gueugnot - CEA-LETI; Jaber Derakhshandeh, Tassawar Hussain - imec",10.1109/ectc51529.2024.00068,https://doi.org/10.1109/ectc51529.2024.00068,https://www.semanticscholar.org/paper/2fa278a3c50ee47988179620bb60e10ffcce68fe,Ru UBM 위 인듐 범프의 도금·식각 공정을 형태·계면·전기 분석으로 특성화했다.,
2024,S10-07,adjacent,D2W Hybrid Bonding System Achieving High-Accuracy and High-Throughput With Minimal Configurations,Session 10 - Novel 3D Integration and Hybrid Bonding Solutions,"Kentaro Mihara, Takashi Hare, Hirofumi Sakai, Shimpei Aoki, Toyoharu Terada - Toray Engineering Co., Ltd.; Mariappan Murugesan, Hiroyuki Hashimoto, Hisashi Kino, Tetsu Tanaka, Takafumi Fukushima - Tohoku University; Fumihiro Inoue - Yokohama National University; Akira Uedono - University of Tsukuba",10.1109/ectc51529.2024.00074,https://doi.org/10.1109/ectc51529.2024.00074,https://www.semanticscholar.org/paper/b791e580af646e72ea3cc9d379c0d14116e0739a,"2200 UPH·100 nm 정렬 D2W bonder의 접합을 PAS, DCB, Kelvin/daisy-chain 측정으로 검증했다.",
2024,S11-05,core,Novel Approach for 3D Defect Detection and Metrology of HBMs Using Minimum Labeled Data,"Session 11 - Next-Generation Artificial Intelligence, Quantum Computing, and Secure Packaging","Ziyuan Zhao, Qiyu Wei, Jie Wang, Richard Chang, Ramanpreet Pahwa - Institute for Infocomm Research A*STAR; Xulei Yang - Institute of Microelectronics A*STAR",,,,제목 기준: 최소 라벨 데이터로 3D HBM 내부 구조의 결함 검출과 치수 계측을 함께 수행하는 학습법을 제안한다.,공개 초록 미확보; 한국어 문장은 제목 기준 설명
2024,S12-02,core,Development of Real-Time Thermal Monitoring of GaN-based Power Inverter Modules Using Digital Twin,Session 12 - Artificial Intelligence and Advanced Modeling Approaches,"Bin He, Gongyue Tang - Institute of Microelectronics A*STAR; Jaydeep Saha, Rahul Sadanand Bhujade, Sanjib Kumar Panda - National University of Singapore",10.1109/ectc51529.2024.00081,https://doi.org/10.1109/ectc51529.2024.00081,https://www.semanticscholar.org/paper/799a925102344dbce88c1fd20f230a2cc64a859f,1D Modelica·CFD·ROM을 결합한 디지털 트윈과 가상센서로 GaN 인버터 모듈의 칩 온도를 실시간 추정했다.,
2024,S12-03,core,Creep Parameters for Solder Interconnects by Nanoindentation Inverse-FEA Method,Session 12 - Artificial Intelligence and Advanced Modeling Approaches,"Shidong Li, Christine Taylor, Charles Arvin - IBM Corporation",10.1109/ectc51529.2024.00082,https://doi.org/10.1109/ectc51529.2024.00082,https://www.semanticscholar.org/paper/29f646400a08c2b2d2e62ac089c73a5c473d86c1,나노인덴테이션 creep 시험과 inverse FEA를 결합해 미세 솔더의 Norton 물성 파라미터를 추정·검증했다.,
2024,S12-04,core,Deep Convolution Neural Networks for Automatic Detection of Defects Which Impact Hybrid Bonding Yield,Session 12 - Artificial Intelligence and Advanced Modeling Approaches,"Oliver Zhao, Dominik Suwito, Bongsub Lee, Thomas Workman, Laura Mirkarimi - Adeia",10.1109/ectc51529.2024.00083,https://doi.org/10.1109/ectc51529.2024.00083,https://www.semanticscholar.org/paper/725acb6d1fcf554f8c5c496594cdf3896f00d63e,전 웨이퍼 광학영상을 두 단계 CNN으로 판독해 하이브리드 본딩 결함을 96~97% 정확도로 검출·분류했다.,
2024,S12-05,adjacent,Experimentally Validated Thermal Modeling Prediction for BEOL and BSPDN Stacks,Session 12 - Artificial Intelligence and Advanced Modeling Approaches,"Xinyue Chang - imec/KU Leuven; Herman Oprins, Bjorn Vermeersch, Vladimir Cherman, Melina Lofrano, Seongho Park, Zsolt Tokei, Ingrid De Wolf - imec",10.1109/ectc51529.2024.00084,https://doi.org/10.1109/ectc51529.2024.00084,https://www.semanticscholar.org/paper/5436585ce0d844a4ed3dcbaefb10f130031f8e69,BEOL·BSPDN 열전달 모델을 시험차량 측정과 대조해 나노-마이크로 스케일 열저항 예측 정확도를 검증했다.,
2024,S13-05,core,X-Ray Photoelectron Spectroscopy (XPS) Investigations to Monitor the Surface Chemistry During Palladium-Free Colloidal Copper Activation,Session 13 - Next-Generation Substrate Manufacturing Technologies,"Ibbi Ahmet, André Beyer, Laurence J. Gregoriades, Julia Lehmann, Yvonne Welz - Atotech (MKS Instruments)",10.1109/ectc51529.2024.00091,https://doi.org/10.1109/ectc51529.2024.00091,https://www.semanticscholar.org/paper/56d174d8321557e0b95b57b2ff4a9f075a0dec65,연속 공정 단계마다 XPS를 측정해 Pd-free 콜로이드 Cu 활성화 표면의 산화상태와 공기 노출 안정성을 추적했다.,
2024,S13-06,adjacent,"Development of Glass Core Substrate With the Stress Analysis, Transmission Characteristics and Reliability",Session 13 - Next-Generation Substrate Manufacturing Technologies,"Koji Fujimoto, Yashuhiro Okawa, Takahiro Tai, Satoru Kuramochi - DNP Co., Ltd.",10.1109/ectc51529.2024.00093,https://doi.org/10.1109/ectc51529.2024.00093,https://www.semanticscholar.org/paper/412e53ac250cad64255cfd2641fee9e7efda31fa,여러 TGV 구조의 유리 코어 기판을 응력·전송·신뢰성 측정으로 종합 평가했다.,
2024,S16-01,adjacent,Structural Characterization of 2.5D System in Package Combined With High Bandwidth Memory for Enhanced Quality and Reliability,Session 16 - Reliability of High-Density and High-Power Packages,"Byoungdo Lee, Jinwoo Choi, Sangyong Lee, Jinwoo Park, Gyujei Lee, Kangwook Lee - SK Hynix, Inc.",10.1109/ectc51529.2024.00108,https://doi.org/10.1109/ectc51529.2024.00108,https://www.semanticscholar.org/paper/91e7f8d679594afdd600f4a9dbb46d0218cbeeb2,HBM을 결합한 2.5D SiP의 내부 구조와 조립 품질을 3D 구조 분석·신뢰성 시험으로 평가했다.,
2024,S16-04,adjacent,Fusing Current Characterization of Various Cu RDL Designs in Wafer Level Packages,Session 16 - Reliability of High-Density and High-Power Packages,"JeongMin Ju, JiYeon Yoon, EunSook Sohn - Amkor Technology Korea/Amkor Technology, Inc.; Nathan Whitchurch - Amkor Technology, Inc.",10.1109/ectc51529.2024.00249,https://doi.org/10.1109/ectc51529.2024.00249,https://www.semanticscholar.org/paper/80ab94cfe8f7627ae95c632c6be060b9fb9bd4b2,여러 Cu RDL 설계의 전류 집중과 fusing 한계를 전기 시험·열관찰로 비교했다.,
2024,S18-06,adjacent,RF Modelling and Characterization of TSVs and Inductive Links of Hybrid Bonded Devices,Session 18 - Radio Frequency Antenna-in-Package and Component Design,"Xiao Sun, Chin-Ya Su, Shih-Hung Chen, Soon Aik Chew, Boyao Zhang, Eric Beyne - imec",10.1109/ectc51529.2024.00123,https://doi.org/10.1109/ectc51529.2024.00123,https://www.semanticscholar.org/paper/f3c33642a500904f33dcf3d129853334433f2527,하이브리드 본딩 TSV와 유도 결합 구조의 RF S-parameter를 측정하고 등가모델과 상관시켰다.,
2024,S19-05,core,Methodologies for Characterization of W2W Bonding Strength,Session 19 - 3D Integration Copper-Copper Hybrid Bonding,"Mario Gonzalez, Kris Vanstreels, Oguzhan Orkut Okudur, Serena Iacovo, Eric Beyne - imec",10.1109/ectc51529.2024.00129,https://doi.org/10.1109/ectc51529.2024.00129,https://www.semanticscholar.org/paper/0749c63553363c509f75a6281a2cc62b18a8bf06,"W2W 본딩 강도 측정법들의 시편 준비, 균열 관찰, 해석식과 적용 범위를 비교하고 공정별 평가 절차를 제시했다.",
2024,S20-02,core,Observation of Thermal Expansion Behavior of Nanotwinned-Cu/SiO2 & Regular-Cu/SiO2 Hybrid Structure Via In-Situ Heating AFM,Session 20 - Novel High-Density 3D & Thru-Via Structures and Processes,"Huai-En Lin, Chih Chen - National Yang Ming Chiao Tung University; Wei-Lan Chiu, Hsiang-Hung Chang - Industrial Technology Research Institute",10.1109/ectc51529.2024.00131,https://doi.org/10.1109/ectc51529.2024.00131,https://www.semanticscholar.org/paper/f39670dd765874318acb5fe0c3251d0e8b57198b,가열 AFM으로 nanotwinned-Cu와 일반 Cu 하이브리드 구조의 나노높이·열팽창 변화를 in-situ 비교했다.,
2024,S20-05,core,Thermo-Mechanical Reliability Analysis and Raman Spectroscopy Characterization of Sub-micron Through Silicon Vias (TSVs) for Backside Power Delivery in 3D Interconnects,Session 20 - Novel High-Density 3D & Thru-Via Structures and Processes,"Shuhang Lyu, Thomas Beechem, Tiwei Wei - Purdue University",10.1109/ectc51529.2024.00134,https://doi.org/10.1109/ectc51529.2024.00134,https://www.semanticscholar.org/paper/a9cf374aefd5b68112f473ed893907d462bd097a,서브마이크론 TSV의 열기계 응력을 Raman spectroscopy로 지도화하고 신뢰성 해석과 상관시켰다.,
2024,S21-03,adjacent,Temperature-Dependent Dielectric Characterization of Low Loss Thin Film Polymers up to Sub-THz Bands,Session 21 - Innovations in Polymer Packaging Materials,"Kavin Senthil Murugesan, Jens Schneider, Michael Kaiser, Julia-Marie Köszegi, Lutz Gerhold, Ivan Ndip, Martin Schneider-Ramelow - Fraunhofer IZM; Habib Hichri, Ryohei Oishi, Reki Nakano - Ajinomoto Fine-Techno USA Corporation",10.1109/ectc51529.2024.00139,https://doi.org/10.1109/ectc51529.2024.00139,https://www.semanticscholar.org/paper/29211b7dce6498db49ab67543491c0138e069e78,저손실 박막 폴리머의 유전율·손실을 온도별·sub-THz 대역별로 측정했다.,
2024,S22-05,adjacent,Physical-Based Verification of High-Speed Channel Crosstalk and Correlation with BER Measurements,Session 22 - Signal & Power Integrity for Advanced Packages and Systems,"Po-Wei Chiu, Chao-Chin Lee, Guan-Yu Lin, Jinsung Youn, Youngsoo Lee, Hong Shi, Alan Fang, Santiago Asuncion - Advanced Micro Devices, Inc.",10.1109/ectc51529.2024.00148,https://doi.org/10.1109/ectc51529.2024.00148,https://www.semanticscholar.org/paper/04abcc83dc14450c273836c4accaedfd6563c4fa,고속 채널 crosstalk 모델을 물리 시험차량과 BER 측정으로 검증해 상관 오차를 평가했다.,
2024,S23-07,core,High-Throughput Characterization of Nanoscale Topography for Hybrid Bonding by Optical Interferometry,Session 23 - Novel Bonding Technology for Advanced Assembly Substrates and Integration,"Bongsub Lee, Oliver Zhao, Arianna Avellán, Suhail Sadiq, Gill Fountain, Dominik Suwito, Guilian Gao, Laura Mirkarimi - Adeia",10.1109/ectc51529.2024.00157,https://doi.org/10.1109/ectc51529.2024.00157,https://www.semanticscholar.org/paper/264ed39453dbc2f8bbabcf451f55d00f1fa0f3bc,광간섭계를 이용해 하이브리드 본딩 표면의 나노스케일 topography를 빠르게 측정하고 처리량·반복성을 평가했다.,
2024,S24-03,core,Simulation and Metrological Applications for RDL Patterning Development of Glass Substrate,Session 24 - Advances on Flex and Redistribution Layer Technologies and Warpage,"Chang-Chun Lee - National Tsing Hua University; Jui-Chang Chuang - National Tsing Hua University/Industrial Technology Research Institute; Chen-Tsai Yang, Chung-I Li - Industrial Technology Research Institute; Shih-Hsien Lee, Shih-Hao Kuo - Applied Materials, Inc.",10.1109/ectc51529.2024.00160,https://doi.org/10.1109/ectc51529.2024.00160,https://www.semanticscholar.org/paper/3fed6e19839d92cc28ce0f06098bc97375ae7fb8,유리기판 RDL 패터닝 개발에서 시뮬레이션과 계측 데이터를 연결해 선폭·형상 공정창을 정했다.,
2024,S24-04,core,Monitoring of Wafer Thinning Induced In-Die Mechanical Stress With Embedded Sensors for Heterogeneous Integration,Session 24 - Advances on Flex and Redistribution Layer Technologies and Warpage,"Alberto Piadena, Michele Quarantelli, Sharad Saxena, Christopher Hess, Larg Weiland, Rakesh Vallishayee, Yuan Yu, Tomasz Brozek, Andrzej Strojwas - PDF Solutions",10.1109/ectc51529.2024.00263,https://doi.org/10.1109/ectc51529.2024.00263,https://www.semanticscholar.org/paper/16a31c688b06905ef99581e9f6ef1cb7a28b5f2e,내장 응력센서로 웨이퍼 박막화 과정의 die 내부 기계응력을 단계별로 감시했다.,
